state_name,state_name_slug,state_code,state_code_slug,city_name,city_name_slug,district,at_large,vacant,title,party,name,name_slug,first_name,middle_name,last_name,name_suffix,goes_by,pronunciation,gender,ethnicity,date_of_birth,entered_office,term_end,email,phone,latitude,longitude,address_complete,address_number,address_prefix,address_street,address_sec_unit_type,address_sec_unit_num,address_city,address_state,address_zipcode,address_type,population,background_url,city_government_url,city_council_url,city_council_calendar_url,city_council_legislation_url,city_council_committees_url,twitter_handle,twitter_url,facebook_url,photo_url
"Texas","texas","TX","tx","Dallas","dallas","1","false","false","councilor","nonpartisan","Scott Griggs","scott-griggs","Scott","Scott","Griggs",,,,"male","white-american",,"2011-06-20","2017-06-19","scott.griggs@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FN, Dallas, Texas 75201","1500",,"Marilla","Room","5FN","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx","scottgriggsdal","https://twitter.com/scottgriggsdal","https://www.facebook.com/ScottGriggsDallas","https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/scott-griggs.jpg"
"Texas","texas","TX","tx","Dallas","dallas","2","false","false","councilor","nonpartisan","Adam Medrano","adam-medrano","Adam","Adam","Medrano",,,,"male","african-american",,"2013-05-11","2017-06-19","adam.medrano@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FN, Dallas, Texas 75201","1500",,"Marilla","Room","5FN","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx","VoteAdamMedrano","https://twitter.com/VoteAdamMedrano","https://www.facebook.com/VoteAdamMedrano","https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/adam-medrano.jpg"
"Texas","texas","TX","tx","Dallas","dallas","3","false","false","councilor","nonpartisan","Casey Thomas","casey-thomas","Casey","Casey","Thomas",,,,"male","african-american",,"2015-06-15","2017-06-19","richard.soto@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FS, Dallas, Texas 75201","1500",,"Marilla","Room","5FS","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx","caseyt07","https://twitter.com/caseyt07","https://www.facebook.com/Casey-Thomas-II-1600383893550551/","https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/casey-thomas.jpg"
"Texas","texas","TX","tx","Dallas","dallas","4","false","false","mayor-pro-tem","nonpartisan","Dwaine Caraway","dwaine-caraway","Dwaine","Dwaine","Caraway",,,,"male","african-american",,"2007-05-09","2017-06-19","district4@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FS, Dallas, Texas 75201","1500",,"Marilla","Room","5FS","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx",,,,"https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/dwaine-caraway.jpg"
"Texas","texas","TX","tx","Dallas","dallas","5","false","false","councilor","nonpartisan","Rickey Callahan","rickey-callahan","Rickey","Rickey","Callahan",,,,"male","white-american",,"2013-06-17","2017-06-19","rick.callahan@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FS, Dallas, Texas 75201","1500",,"Marilla","Room","5FS","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx",,,,"https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/rickey-callahan.jpg"
"Texas","texas","TX","tx","Dallas","dallas","6","false","false","councilor","nonpartisan","Omar Narvaez","omar-narvaez","Omar","Omar","Narvaez",,,,"male","unspecified",,"2017-06-19","2017-06-19","rick.callahan@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5DN, Dallas, Texas 75201","1500",,"Marilla","Room","5DN","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx",,,,"https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/omar-narvaez.jpg"
"Texas","texas","TX","tx","Dallas","dallas","7","false","false","councilor","nonpartisan","Kevin Felder","kevin-felder","Kevin","Kevin","Felder",,,,"male","african-american",,"2015-06-15","2017-06-19","district7@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FN, Dallas, Texas 75201","1500",,"Marilla","Room","5FN","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx",,,,"https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/kevin-felder.jpg"
"Texas","texas","TX","tx","Dallas","dallas","8","false","false","councilor","nonpartisan","Tennell Atkins","tennell-atkins","Tennell","Tennell","Atkins",,,,"male","african-american",,"2015-06-15","2017-06-19","maria.salazar2@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FS, Dallas, Texas 75201","1500",,"Marilla","Room","5FS","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx",,,,"https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/tennell-atkins.jpg"
"Texas","texas","TX","tx","Dallas","dallas","9","false","false","councilor","nonpartisan","Mark Clayton","mark-clayton","Mark","Mark","Clayton",,,,"male","white-american",,"2015-06-15","2017-06-19","mark.clayton@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FN, Dallas, Texas 75201","1500",,"Marilla","Room","5FN","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx","VoteMarkClayton","https://twitter.com/VoteMarkClayton",,"https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/mark-clayton.jpg"
"Texas","texas","TX","tx","Dallas","dallas","10","false","false","councilor","nonpartisan","Adam McGeogh","adam-mcgeogh","Adam","Adam","McGeogh",,,,"male","white-american",,"2015-06-15","2017-06-19","adam.mcgough@dallascityhall.com","214-670-6931","32.8203525","-97.011731","1500 Marilla St. Room 5FS, Dallas, Texas 75201","1500",,"Marilla","Room","5FS","Dallas","Texas","75201","St","1318000","https://cdn.civil.services/city-council/tx/dallas/backgrounds/1280x720/city.jpg","http://dallascityhall.com/","http://dallascityhall.com/government/Pages/city-council.aspx","http://dallascityhall.com/Pages/annualcalendar.aspx","https://www.dallasopendata.com/Government/Dallas-City-Council-Voting-Record/ts5d-gdq6","http://dallascityhall.com/government/meetings/Pages/default.aspx","ServeDallas","https://twitter.com/ServeDallas","https://www.facebook.com/AdamMcGoughD10/","https://cdn.civil.services/city-council/tx/dallas/headshots/512x512/adam-mcgeogh.jpg"
